-10.0	-10.0	-0.4564726253638138
-10.0	-9.797979797979798	-0.5065732734706705
-10.0	-9.595959595959595	-0.5360697892231965
-10.0	-9.393939393939394	-0.543762444672081
-10.0	-9.191919191919192	-0.5293383522266718
-10.0	-8.98989898989899	-0.4933841909034122
-10.0	-8.787878787878787	-0.4373623440087051
-10.0	-8.585858585858587	-0.3635514188213055
-10.0	-8.383838383838384	-0.2749535675497905
-10.0	-8.181818181818182	-0.17517237915060266
-10.0	-7.979797979797979	-0.06826630857965338
-10.0	-7.777777777777778	0.041416394970133774
-10.0	-7.575757575757576	0.14941454679109137
-10.0	-7.373737373737374	0.251335478871154
-10.0	-7.171717171717171	0.34303370528709676
-10.0	-6.96969696969697	0.42077953382522065
-10.0	-6.767676767676768	0.48141076579663417
-10.0	-6.565656565656566	0.5224613138774127
-10.0	-6.363636363636363	0.5422615066297414
-10.0	-6.161616161616162	0.5400059999632874
-10.0	-5.959595959595959	0.5157865333367141
-10.0	-5.757575757575758	0.470588198388407
-10.0	-5.555555555555555	0.40624937176443265
-10.0	-5.353535353535354	0.3253869418177841
-10.0	-5.151515151515151	0.23128987047434102
-10.0	-4.94949494949495	0.12778541948210753
-10.0	-4.747474747474747	0.019083482096791254
-10.0	-4.545454545454546	-0.090394648213607
-10.0	-4.343434343434343	-0.1961961074608922
-10.0	-4.141414141414142	-0.29401757491383534
-10.0	-3.9393939393939394	-0.3798803044205009
-10.0	-3.737373737373738	-0.45029195413083617
-10.0	-3.5353535353535355	-0.5023886324305469
-10.0	-3.333333333333333	-0.5340513825741376
-10.0	-3.1313131313131315	-0.5439923681738121
-10.0	-2.929292929292929	-0.5318072540746087
-10.0	-2.7272727272727275	-0.4979916520997343
-10.0	-2.525252525252525	-0.4439209627592828
-10.0	-2.3232323232323235	-0.37179443283156904
-10.0	-2.121212121212121	-0.28454570419372416
-10.0	-1.9191919191919187	-0.18572349219799109
-10.0	-1.717171717171718	-0.07934724682750481
-10.0	-1.5151515151515156	0.030256332595536402
-10.0	-1.3131313131313131	0.13862927962243093
-10.0	-1.1111111111111107	0.2413636819903138
-10.0	-0.9090909090909101	0.3342809670531612
-10.0	-0.7070707070707076	0.41360185915688547
-10.0	-0.5050505050505052	0.4761000961890545
-10.0	-0.30303030303030276	0.5192336531057875
-10.0	-0.10101010101010033	0.5412481351093948
-10.0	0.10101010101010033	0.5412481351093948
-10.0	0.30303030303030276	0.5192336531057875
-10.0	0.5050505050505052	0.4761000961890545
-10.0	0.7070707070707076	0.41360185915688547
-10.0	0.9090909090909083	0.33428096705316196
-10.0	1.1111111111111107	0.2413636819903138
-10.0	1.3131313131313131	0.13862927962243093
-10.0	1.5151515151515156	0.030256332595536402
-10.0	1.7171717171717162	-0.07934724682750385
-10.0	1.9191919191919187	-0.18572349219799109
-10.0	2.121212121212121	-0.28454570419372416
-10.0	2.3232323232323235	-0.37179443283156904
-10.0	2.525252525252524	-0.44392096275928244
-10.0	2.7272727272727266	-0.49799165209973406
-10.0	2.929292929292929	-0.5318072540746087
-10.0	3.1313131313131315	-0.5439923681738121
-10.0	3.333333333333334	-0.5340513825741375
-10.0	3.5353535353535346	-0.5023886324305471
-10.0	3.737373737373737	-0.4502919541308364
-10.0	3.9393939393939394	-0.3798803044205009
-10.0	4.141414141414142	-0.29401757491383534
-10.0	4.3434343434343425	-0.19619610746089264
-10.0	4.545454545454545	-0.09039464821360747
-10.0	4.747474747474747	0.019083482096791254
-10.0	4.94949494949495	0.12778541948210753
-10.0	5.1515151515151505	0.23128987047434058
-10.0	5.353535353535353	0.3253869418177837
-10.0	5.555555555555555	0.40624937176443265
-10.0	5.757575757575758	0.470588198388407
-10.0	5.9595959595959584	0.515786533336714
-10.0	6.161616161616163	0.5400059999632874
-10.0	6.363636363636363	0.5422615066297414
-10.0	6.565656565656564	0.522461313877413
-10.0	6.767676767676768	0.48141076579663417
-10.0	6.969696969696969	0.42077953382522093
-10.0	7.171717171717173	0.34303370528709604
-10.0	7.373737373737374	0.251335478871154
-10.0	7.575757575757574	0.1494145467910923
-10.0	7.777777777777779	0.041416394970133295
-10.0	7.979797979797979	-0.06826630857965338
-10.0	8.18181818181818	-0.17517237915060174
-10.0	8.383838383838384	-0.2749535675497905
-10.0	8.585858585858585	-0.3635514188213048
-10.0	8.787878787878789	-0.4373623440087057
-10.0	8.98989898989899	-0.4933841909034122
-10.0	9.19191919191919	-0.5293383522266716
-10.0	9.393939393939394	-0.543762444672081
-10.0	9.595959595959595	-0.5360697892231965
-10.0	9.7979797979798	-0.5065732734706702
-10.0	10.0	-0.4564726253638138

-9.797979797979798	-10.0	-0.3059244169479847
-9.797979797979798	-9.797979797979798	-0.3395014831490313
-9.797979797979798	-9.595959595959595	-0.3592698194789406
-9.797979797979798	-9.393939393939394	-0.36442537756110616
-9.797979797979798	-9.191919191919192	-0.3547584625564031
-9.797979797979798	-8.98989898989899	-0.33066226219629286
-9.797979797979798	-8.787878787878787	-0.2931168544427546
-9.797979797979798	-8.585858585858587	-0.24364934424025428
-9.797979797979798	-8.383838383838384	-0.18427175073948276
-9.797979797979798	-8.181818181818182	-0.11739917133985417
-9.797979797979798	-7.979797979797979	-0.045751551109503276
-9.797979797979798	-7.777777777777778	0.02775694703100161
-9.797979797979798	-7.575757575757576	0.10013647165409094
-9.797979797979798	-7.373737373737374	0.16844309069074714
-9.797979797979798	-7.171717171717171	0.2298985315928237
-9.797979797979798	-6.96969696969697	0.28200318353489173
-9.797979797979798	-6.767676767676768	0.32263776545513123
-9.797979797979798	-6.565656565656566	0.3501495247353251
-9.797979797979798	-6.363636363636363	0.3634194605138093
-9.797979797979798	-6.161616161616162	0.3619078374207327
-9.797979797979798	-5.959595959595959	0.3456761385305303
-9.797979797979798	-5.757575757575758	0.31538456462714437
-9.797979797979798	-5.555555555555555	0.2722651814957476
-9.797979797979798	-5.353535353535354	0.2180718074358915
-9.797979797979798	-5.151515151515151	0.15500867924871375
-9.797979797979798	-4.94949494949495	0.08564079810560403
-9.797979797979798	-4.747474747474747	0.012789601849935989
-9.797979797979798	-4.545454545454546	-0.06058179289048367
-9.797979797979798	-4.343434343434343	-0.13148911116981013
-9.797979797979798	-4.141414141414142	-0.1970483007744147
-9.797979797979798	-3.9393939393939394	-0.25459283685903467
-9.797979797979798	-3.737373737373738	-0.30178217897305937
-9.797979797979798	-3.5353535353535355	-0.3366969691448977
-9.797979797979798	-3.333333333333333	-0.35791709898056434
-9.797979797979798	-3.1313131313131315	-0.36457947051060924
-9.797979797979798	-2.929292929292929	-0.3564131014468074
-9.797979797979798	-2.7272727272727275	-0.33375014699326594
-9.797979797979798	-2.525252525252525	-0.2975123899157863
-9.797979797979798	-2.3232323232323235	-0.2491737483662938
-9.797979797979798	-2.121212121212121	-0.19070032640213505
-9.797979797979798	-1.9191919191919187	-0.12447044555832883
-9.797979797979798	-1.717171717171718	-0.053177910072450416
-9.797979797979798	-1.5151515151515156	0.020277559691332034
-9.797979797979798	-1.3131313131313131	0.09290826915767406
-9.797979797979798	-1.1111111111111107	0.16176006967877868
-9.797979797979798	-0.9090909090909101	0.2240325142412225
-9.797979797979798	-0.7070707070707076	0.27719276158198125
-9.797979797979798	-0.5050505050505052	0.3190785958291163
-9.797979797979798	-0.30303030303030276	0.3479863714928315
-9.797979797979798	-0.10101010101010033	0.36274030677207814
-9.797979797979798	0.10101010101010033	0.36274030677207814
-9.797979797979798	0.30303030303030276	0.3479863714928315
-9.797979797979798	0.5050505050505052	0.3190785958291163
-9.797979797979798	0.7070707070707076	0.27719276158198125
-9.797979797979798	0.9090909090909083	0.22403251424122303
-9.797979797979798	1.1111111111111107	0.16176006967877868
-9.797979797979798	1.3131313131313131	0.09290826915767406
-9.797979797979798	1.5151515151515156	0.020277559691332034
-9.797979797979798	1.7171717171717162	-0.053177910072449784
-9.797979797979798	1.9191919191919187	-0.12447044555832883
-9.797979797979798	2.121212121212121	-0.19070032640213505
-9.797979797979798	2.3232323232323235	-0.2491737483662938
-9.797979797979798	2.525252525252524	-0.2975123899157861
-9.797979797979798	2.7272727272727266	-0.33375014699326583
-9.797979797979798	2.929292929292929	-0.3564131014468074
-9.797979797979798	3.1313131313131315	-0.36457947051060924
-9.797979797979798	3.333333333333334	-0.3579170989805643
-9.797979797979798	3.5353535353535346	-0.3366969691448979
-9.797979797979798	3.737373737373737	-0.30178217897305953
-9.797979797979798	3.9393939393939394	-0.25459283685903467
-9.797979797979798	4.141414141414142	-0.1970483007744147
-9.797979797979798	4.3434343434343425	-0.13148911116981044
-9.797979797979798	4.545454545454545	-0.060581792890483994
-9.797979797979798	4.747474747474747	0.012789601849935989
-9.797979797979798	4.94949494949495	0.08564079810560403
-9.797979797979798	5.1515151515151505	0.15500867924871345
-9.797979797979798	5.353535353535353	0.21807180743589122
-9.797979797979798	5.555555555555555	0.2722651814957476
-9.797979797979798	5.757575757575758	0.31538456462714437
-9.797979797979798	5.9595959595959584	0.34567613853053025
-9.797979797979798	6.161616161616163	0.36190783742073274
-9.797979797979798	6.363636363636363	0.3634194605138093
-9.797979797979798	6.565656565656564	0.35014952473532535
-9.797979797979798	6.767676767676768	0.32263776545513123
-9.797979797979798	6.969696969696969	0.28200318353489195
-9.797979797979798	7.171717171717173	0.2298985315928232
-9.797979797979798	7.373737373737374	0.16844309069074714
-9.797979797979798	7.575757575757574	0.10013647165409156
-9.797979797979798	7.777777777777779	0.027756947031001296
-9.797979797979798	7.979797979797979	-0.045751551109503276
-9.797979797979798	8.18181818181818	-0.11739917133985356
-9.797979797979798	8.383838383838384	-0.18427175073948276
-9.797979797979798	8.585858585858585	-0.24364934424025383
-9.797979797979798	8.787878787878789	-0.293116854442755
-9.797979797979798	8.98989898989899	-0.33066226219629286
-9.797979797979798	9.19191919191919	-0.3547584625564029
-9.797979797979798	9.393939393939394	-0.36442537756110616
-9.797979797979798	9.595959595959595	-0.3592698194789406
-9.797979797979798	9.7979797979798	-0.33950148314903106
-9.797979797979798	10.0	-0.3059244169479847

-9.595959595959595	-10.0	-0.142933177074866
-9.595959595959595	-9.797979797979798	-0.15862096295625475
-9.595959595959595	-9.595959595959595	-0.1678570714869408
