-10.0	6.25
-9.797979797979798	6.000025507601265
-9.595959595959595	5.755152535455565
-9.393939393939394	5.515381083562902
-9.191919191919192	5.280711151923273
-8.98989898989899	5.0511427405366796
-8.787878787878787	4.826675849403121
-8.585858585858587	4.6073104785226
-8.383838383838384	4.393046627895113
-8.181818181818182	4.183884297520661
-7.979797979797979	3.979823487399244
-7.777777777777778	3.780864197530864
-7.575757575757576	3.587006427915519
-7.373737373737374	3.3982501785532087
-7.171717171717171	3.2145954494439337
-6.96969696969697	3.0360422405876952
-6.767676767676768	2.862590551984492
-6.565656565656566	2.694240383634323
-6.363636363636363	2.53099173553719
-6.161616161616162	2.3728446076930925
-5.959595959595959	2.21979900010203
-5.757575757575758	2.071854912764004
-5.555555555555555	1.9290123456790123
-5.353535353535354	1.7912712988470567
-5.151515151515151	1.6586317722681359
-4.94949494949495	1.531093765942251
-4.747474747474747	1.408657279869401
-4.545454545454546	1.291322314049587
-4.343434343434343	1.1790888684828078
-4.141414141414142	1.0719569431690645
-3.9393939393939394	0.9699265381083563
-3.737373737373738	0.8729976533006838
-3.5353535353535355	0.7811702887460463
-3.333333333333333	0.6944444444444443
-3.1313131313131315	0.6128201203958781
-2.929292929292929	0.5362973166003469
-2.7272727272727275	0.4648760330578513
-2.525252525252525	0.3985562697683909
-2.3232323232323235	0.3373380267319662
-2.121212121212121	0.28122130394857664
-1.9191919191919187	0.2302061014182225
-1.717171717171718	0.18429241914090416
-1.5151515151515156	0.14348025711662082
-1.3131313131313131	0.10776961534537292
-1.1111111111111107	0.07716049382716043
-0.9090909090909101	0.051652892561983584
-0.7070707070707076	0.0312468115498419
-0.5050505050505052	0.01594225079073565
-0.30303030303030276	0.00573921028466482
-0.10101010101010033	0.000637690031629417
0.10101010101010033	0.000637690031629417
0.30303030303030276	0.00573921028466482
0.5050505050505052	0.01594225079073565
0.7070707070707076	0.0312468115498419
0.9090909090909083	0.05165289256198338
1.1111111111111107	0.07716049382716043
1.3131313131313131	0.10776961534537292
1.5151515151515156	0.14348025711662082
1.7171717171717162	0.1842924191409038
1.9191919191919187	0.2302061014182225
2.121212121212121	0.28122130394857664
2.3232323232323235	0.3373380267319662
2.525252525252524	0.39855626976839065
2.7272727272727266	0.464876033057851
2.929292929292929	0.5362973166003469
3.1313131313131315	0.6128201203958781
3.333333333333334	0.6944444444444446
3.5353535353535346	0.781170288746046
3.737373737373737	0.8729976533006835
3.9393939393939394	0.9699265381083563
4.141414141414142	1.0719569431690645
4.3434343434343425	1.1790888684828074
4.545454545454545	1.2913223140495864
4.747474747474747	1.408657279869401
4.94949494949495	1.531093765942251
5.1515151515151505	1.6586317722681352
5.353535353535353	1.791271298847056
5.555555555555555	1.9290123456790123
5.757575757575758	2.071854912764004
5.9595959595959584	2.2197990001020296
6.161616161616163	2.3728446076930934
6.363636363636363	2.53099173553719
6.565656565656564	2.694240383634322
6.767676767676768	2.862590551984492
6.969696969696969	3.0360422405876943
7.171717171717173	3.2145954494439355
7.373737373737374	3.3982501785532087
7.575757575757574	3.5870064279155174
7.777777777777779	3.780864197530865
7.979797979797979	3.979823487399244
8.18181818181818	4.18388429752066
8.383838383838384	4.393046627895113
8.585858585858585	4.6073104785225985
8.787878787878789	4.826675849403124
8.98989898989899	5.0511427405366796
9.19191919191919	5.2807111519232715
9.393939393939394	5.515381083562902
9.595959595959595	5.755152535455565
9.7979797979798	6.000025507601267
10.0	6.25
